model,subject,idx,gold,pred,correct,raw,gen_tps,prompt_tps,prompt_tokens,total_ms,error
qwen2.5:1.5b-instruct-fp16,high_school_statistics,45,B,B,1,B,21.77297320835647,61.25726022399438,272,5111.577272415161,
qwen2.5:1.5b-instruct-fp16,high_school_statistics,46,B,B,1,B,25.44173207311954,101.91873783835061,130,2022.8724479675293,
qwen2.5:1.5b-instruct-fp16,high_school_statistics,47,C,A,0,A,25.336981858720986,46.11594239657635,200,4858.057975769043,
qwen2.5:1.5b-instruct-fp16,high_school_statistics,48,C,A,0,A,25.232135647961243,66.70275053395889,297,5118.478775024414,
qwen2.5:1.5b-instruct-fp16,high_school_statistics,49,D,D,1,D,18.070275300644205,54.65161326028003,237,4902.099847793579,
qwen2.5:1.5b-instruct-fp16,high_school_statistics,50,D,C,0,C,25.359148946961337,46.11763316927754,200,4984.887361526489,
qwen2.5:1.5b-instruct-fp16,high_school_statistics,51,D,C,0,C,25.650233417124095,77.2194109755098,179,2976.4342308044434,
qwen2.5:1.5b-instruct-fp16,high_school_statistics,52,D,C,0,C,25.244875290316067,72.95287330719117,169,2971.0474014282227,
qwen2.5:1.5b-instruct-fp16,high_school_statistics,53,A,B,0,B,25.467974022666496,50.808995938713366,222,4988.805055618286,
qwen2.5:1.5b-instruct-fp16,high_school_statistics,54,D,A,0,"A, B, C",15.329586101175268,61.00449123779419,140,3213.202714920044,
qwen2.5:1.5b-instruct-fp16,high_school_statistics,55,D,C,0,C,25.745990062047834,61.91504993535982,142,3028.3896923065186,
qwen2.5:1.5b-instruct-fp16,high_school_statistics,56,A,A,1,A,25.266562231542775,70.3111419003937,163,3184.7805976867676,
qwen2.5:1.5b-instruct-fp16,high_school_statistics,57,D,A,0,A,25.48744743213967,74.18098337955546,171,2831.2206268310547,
qwen2.5:1.5b-instruct-fp16,high_school_statistics,58,C,C,1,C,14.027114412158701,79.6094061310431,185,3272.6199626922607,
qwen2.5:1.5b-instruct-fp16,high_school_statistics,59,D,C,0,C,25.611473940325265,82.97810594436035,191,2901.8373489379883,
qwen2.5:1.5b-instruct-fp16,high_school_statistics,60,C,C,1,C,25.171480712352906,53.25455654976869,231,4866.446971893311,
qwen2.5:1.5b-instruct-fp16,high_school_statistics,61,D,C,0,C,25.491020787927454,72.38732977530711,166,2824.455499649048,
qwen2.5:1.5b-instruct-fp16,high_school_statistics,62,D,D,1,D,25.448854165341203,56.058782688128915,244,5085.091114044189,
qwen2.5:1.5b-instruct-fp16,high_school_statistics,63,A,A,1,A,25.270712507739155,59.098651285993554,257,5130.485773086548,
qwen2.5:1.5b-instruct-fp16,high_school_statistics,64,D,A,0,A,25.503047614189892,48.58177087032392,210,4856.032133102417,
qwen2.5:1.5b-instruct-fp16,high_school_statistics,65,D,D,1,D,24.91032283778398,48.42516097923479,211,5182.410955429077,
qwen2.5:1.5b-instruct-fp16,high_school_statistics,66,B,B,1,B,25.445616356442194,77.6767112635137,179,2847.7370738983154,
qwen2.5:1.5b-instruct-fp16,high_school_statistics,67,B,B,1,B,15.986060155544365,48.35104431315375,209,4898.059368133545,
qwen2.5:1.5b-instruct-fp16,high_school_statistics,68,A,C,0,C,25.656156194678914,50.47450645612729,219,5004.385948181152,
qwen2.5:1.5b-instruct-fp16,high_school_statistics,69,B,D,0,D,25.58493558992465,66.81043926128477,154,3049.8392581939697,
qwen2.5:1.5b-instruct-fp16,high_school_statistics,70,C,C,1,C,25.518015719097683,106.3580198639243,136,2088.2503986358643,
qwen2.5:1.5b-instruct-fp16,high_school_statistics,71,D,D,1,D,25.43267335545976,75.26886866539594,173,2827.8725147247314,
qwen2.5:1.5b-instruct-fp16,high_school_statistics,72,B,D,0,D,24.96785388811905,98.98174493818355,126,1989.54176902771,
qwen2.5:1.5b-instruct-fp16,high_school_statistics,73,C,C,1,C,24.82005460412013,61.300483230405035,141,2988.9256954193115,
qwen2.5:1.5b-instruct-fp16,high_school_statistics,74,D,B,0,B,18.682509434667267,48.08145823278203,210,5094.771385192871,
qwen2.5:1.5b-instruct-fp16,high_school_statistics,75,B,B,1,B,25.638724729831935,84.06680158220725,192,2825.7014751434326,
qwen2.5:1.5b-instruct-fp16,high_school_statistics,76,D,B,0,B,23.83960712327461,70.50877488191944,163,2912.8665924072266,
qwen2.5:1.5b-instruct-fp16,high_school_statistics,77,C,B,0,B,23.9042872339154,76.399466766449,176,2844.3660736083984,
qwen2.5:1.5b-instruct-fp16,high_school_statistics,78,A,A,1,A,25.16166368920313,84.07333111170644,193,2827.2716999053955,
qwen2.5:1.5b-instruct-fp16,high_school_statistics,79,C,C,1,C,25.02001601281025,69.42187630843965,160,3007.561206817627,
qwen2.5:1.5b-instruct-fp16,high_school_statistics,80,D,D,1,D,18.19521647758804,80.56445091449268,187,3051.7964363098145,
qwen2.5:1.5b-instruct-fp16,high_school_statistics,81,C,C,1,C,24.871909665224095,77.19580003096456,179,3092.2696590423584,
qwen2.5:1.5b-instruct-fp16,high_school_statistics,82,C,A,0,A,22.15477324589583,70.85763663858286,164,3185.436725616455,
qwen2.5:1.5b-instruct-fp16,high_school_statistics,83,D,C,0,C,25.383931971062317,54.64217559781883,237,4870.743036270142,
qwen2.5:1.5b-instruct-fp16,high_school_statistics,84,D,A,0,A,25.232135647961243,57.20918434866999,249,4896.886348724365,
qwen2.5:1.5b-instruct-fp16,high_school_statistics,85,C,B,0,B,25.59606844388702,67.75988849154761,156,3114.1767501831055,
qwen2.5:1.5b-instruct-fp16,high_school_statistics,86,D,D,1,D,25.321584118302443,70.55426667939939,314,4993.139028549194,
qwen2.5:1.5b-instruct-fp16,high_school_statistics,87,B,D,0,D,25.645299857668586,55.99444756292808,243,4878.178596496582,
qwen2.5:1.5b-instruct-fp16,high_school_statistics,88,C,A,0,A,25.508577259103372,51.95101458022541,225,5116.721868515015,
qwen2.5:1.5b-instruct-fp16,high_school_statistics,89,C,B,0,B,25.04790411662304,59.60221076610823,263,4947.386980056763,
qwen2.5:1.5b-instruct-fp16,high_school_statistics,90,D,B,0,B,17.920665215092786,69.23400791777424,160,3224.4691848754883,
qwen2.5:1.5b-instruct-fp16,high_school_statistics,91,D,A,0,A,25.165146272412706,51.497449266965994,224,4927.904844284058,
qwen2.5:1.5b-instruct-fp16,high_school_statistics,92,D,A,0,A,25.010316755661712,86.82974242669691,201,2856.3179969787598,
qwen2.5:1.5b-instruct-fp16,high_school_statistics,93,B,B,1,B,24.731355649259914,53.98602979385606,235,5231.031894683838,
qwen2.5:1.5b-instruct-fp16,high_school_statistics,94,B,C,0,C,25.11584684356595,58.40367807349356,258,5010.088682174683,
qwen2.5:1.5b-instruct-fp16,high_school_statistics,95,D,B,0,B,25.495895160879098,58.30454498790124,255,4982.01060295105,
qwen2.5:1.5b-instruct-fp16,high_school_statistics,96,D,D,1,D,24.889242869231918,56.76188549250892,248,4964.385747909546,
qwen2.5:1.5b-instruct-fp16,high_school_statistics,97,B,B,1,B,24.846263743089633,82.12902642955297,190,2866.68062210083,
qwen2.5:1.5b-instruct-fp16,high_school_statistics,98,C,A,0,A,25.125943793263733,47.17359629067538,204,4857.2258949279785,
qwen2.5:1.5b-instruct-fp16,high_school_statistics,99,A,A,1,A,25.470893136867847,82.69743359396082,190,3071.7737674713135,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,0,D,D,1,D,31.566652987783705,66.27826525531681,123,2004.4217109680176,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,1,D,A,0,A,19.321058021137237,107.53537873227194,132,1464.709758758545,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,2,A,A,1,"A. NOR, NAND.",13.243220574667484,100.07518044547516,121,2029.4678211212158,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,3,A,B,0,B. 30° to 180°.,13.938003759278729,92.48358283525963,174,3052.680730819702,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,4,C,D,0,D,31.19686832109171,99.71547850134283,105,1415.8754348754883,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,5,D,D,1,D,31.48713750432948,107.3444938830027,131,1369.1184520721436,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,6,C,B,0,B,31.41492837396331,107.72806590518508,106,1208.0202102661133,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,7,D,D,1,D,31.96062451060294,126.38755018798552,99,927.365779876709,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,8,A,B,0,B,32.08624783417827,112.5751515200688,111,1129.0357112884521,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,9,A,B,0,B,31.66711528413319,108.11953696006304,135,1450.5860805511475,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,10,B,B,1,B,22.61957271627139,99.90919543286061,124,1471.4934825897217,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,11,D,C,0,C,31.525851197982348,118.39959864542833,118,1202.1527290344238,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,12,D,D,1,D,31.445552026665826,121.60149164496417,96,991.2166595458984,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,13,D,D,1,D,31.513432600646027,122.15505709841827,101,972.0010757446289,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,14,C,B,0,B,25.40811789366703,106.48678789380752,110,1193.242073059082,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,15,C,C,1,C. 8,19.754022906764966,130.27485439869216,102,1164.4210815429688,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,16,A,A,1,A,23.48437701818865,130.04199591515143,102,955.8525085449219,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,17,D,D,1,D,14.319467315815853,104.56184310210274,110,1356.968641281128,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,18,A,A,1,A,31.45494864979633,106.70440172073161,130,1365.1728630065918,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,19,A,B,0,B. 11.19 ohm,12.876943247799213,92.96442765104578,152,2633.782386779785,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,20,A,B,0,B,31.769732975394344,103.8915486607998,109,1444.1111087799072,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,21,B,B,1,B,31.470292044310174,93.64453513751057,153,1779.8607349395752,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,22,B,D,0,D,31.707278405758046,101.24165065045703,123,1453.488826751709,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,23,A,C,0,C,31.383379362289727,107.81287346735355,106,1178.8063049316406,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,24,D,D,1,D,31.473758753639153,107.66766445473945,106,1130.4395198822021,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,25,D,D,1,D,31.97339813275355,120.3279391363083,119,1138.4758949279785,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,26,B,C,0,C,31.4228255404726,105.98346493631544,129,1419.1551208496094,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,27,A,A,1,A,26.4120544616563,112.58794031013413,111,1200.589656829834,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,28,B,B,1,B,31.566154768856833,100.20416598820096,128,1551.8689155578613,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,29,C,C,1,C,32.0051208193311,118.96309739407539,94,1075.1488208770752,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,30,C,D,0,D,32.033827722074506,114.5435679455119,119,1181.884765625,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,31,A,A,1,A,17.612300430620746,128.66750151916827,101,1034.043550491333,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,32,D,D,1,D,31.56216958353717,107.11794667161645,131,1369.03715133667,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,33,C,B,0,B,32.10221344761721,113.1133749496292,112,1188.6088848114014,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,34,B,D,0,D,31.36762860727729,120.42328277916698,119,1179.9776554107666,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,35,A,A,1,A,31.861847031272408,114.59132784386306,119,1229.8738956451416,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,36,C,C,1,C,32.28879094622302,139.05099177380248,94,867.6140308380127,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,37,A,A,1,A,31.87809815266421,105.13243401297072,128,1365.3075695037842,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,38,D,D,1,D,31.42134451933198,104.91149416104972,109,1273.820400238037,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,39,B,D,0,D,31.619553531904128,94.01761059737203,154,1784.0039730072021,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,40,A,D,0,D,31.76468719724282,131.55239489219088,103,1007.0974826812744,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,41,B,B,1,B,26.729391639046295,107.44197879744046,106,1144.2012786865234,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,42,A,D,0,D,31.51492231571649,105.02495163108672,128,1366.4934635162354,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,43,B,B,1,B,31.382394476698575,115.64071039914303,114,1204.6868801116943,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,44,A,D,0,D,31.81218088406051,101.29309279929637,123,1405.367136001587,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,45,B,B,1,B,31.85119123455217,140.44009490793783,95,873.8210201263428,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,46,C,C,1,C,31.470787241742855,128.06075647715994,92,862.9908561706543,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,47,C,D,0,D,31.40259699477147,113.28593369665035,113,1142.49849319458,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,48,D,D,1,D,17.619282542814858,100.257997246247,105,1290.1420593261719,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,49,C,D,0,D.,23.446475603942133,98.83355524482533,142,1648.7579345703125,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,50,C,D,0,D,32.313309852328175,100.504357926943,104,1240.231990814209,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,51,D,C,0,C. instrument errors.,18.85452477170313,140.35149924948882,95,1076.1401653289795,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,52,C,C,1,C. both A and B.,17.91440497303882,116.4373020565865,115,1514.9035453796387,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,53,D,D,1,D,12.637831348140658,131.3758753077129,103,1096.3287353515625,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,54,B,B,1,B,31.485650414823446,116.78382030240002,100,1081.9957256317139,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,55,C,C,1,C,31.94122814022199,106.61641141343915,105,1129.2588710784912,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,56,A,D,0,D,32.0589885389116,124.07630308898828,97,927.903413772583,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,57,C,C,1,C,31.354842755463583,130.65594357692845,103,933.9261054992676,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,58,B,B,1,B,24.314040142480277,105.58793698430699,104,1148.7338542938232,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,59,B,D,0,D,31.949902552797212,105.38229962417024,104,1136.0933780670166,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,60,C,C,1,C,31.084379028681234,109.63788029370771,108,1132.368803024292,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,61,C,D,0,D. unchanged.,18.46523150784003,106.52206463879473,106,1401.7436504364014,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,62,B,B,1,B,31.656589319066764,115.45075417698803,114,1200.7203102111816,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,63,A,C,0,C,31.281770548213025,101.46701983631921,105,1232.2168350219727,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,64,D,D,1,D,14.58629617474383,115.41358559638452,114,1210.0515365600586,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,65,C,C,1,C. Both A and B.,17.28511362801571,107.36654698768729,134,1849.0538597106934,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,66,A,C,0,C,31.465340926968945,99.30353544229874,126,1579.0636539459229,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,67,B,D,0,D,26.10012006055228,113.98078383098334,115,1237.1349334716797,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,68,C,B,0,B,25.88963249666671,122.98211353546547,91,1050.4684448242188,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,69,A,A,1,A,31.382394476698575,109.83193734632187,111,1197.0274448394775,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,70,A,C,0,C,31.987716716780756,126.62664071033709,99,971.7297554016113,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,71,B,C,0,C. inductance.,18.373008825168572,106.70048563963893,105,1392.890214920044,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,72,C,C,1,C,18.980914690278922,108.61521689037679,107,1174.2210388183594,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,73,C,C,1,C. Zero,16.412613093162097,137.31274528042806,93,1003.4575462341309,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,74,B,C,0,C,31.650076751436124,104.48764955982203,110,1254.7917366027832,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,75,D,C,0,C.,17.645086725601256,120.37881899274288,119,1284.8162651062012,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,76,C,C,1,C,17.549863549810897,135.46215878704925,96,970.5479145050049,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,77,A,B,0,B,25.235637767655483,118.61899578553685,119,1166.4526462554932,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,78,D,D,1,D,29.886878166141152,120.19698164167866,102,1160.1076126098633,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,79,C,D,0,D,31.68969451134491,117.20036615010942,116,1135.1537704467773,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,80,A,C,0,C,25.247743482926214,100.68003542293492,147,1672.9450225830078,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,81,B,B,1,B,31.804086825157036,99.27629922970972,127,1587.6545906066895,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,82,C,C,1,C,32.01075561388627,110.52805029533297,109,1202.9376029968262,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,83,D,D,1,D,31.746031746031747,130.07997367793473,102,929.0094375610352,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,84,A,A,1,A,31.874033818349883,104.57004010713901,127,1361.8390560150146,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,85,C,D,0,D,25.11490067056785,108.32475762335481,132,1459.275484085083,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,86,B,A,0,A,18.969033053540095,93.66482355108323,120,1642.8940296173096,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,87,D,D,1,D,31.102264244837023,120.37845367300963,119,1183.398723602295,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,88,C,C,1,C. high,15.355498996134255,125.31172843335526,101,1215.036153793335,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,89,C,D,0,D,31.54474622251664,101.94146083066094,107,1278.2878875732422,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,90,D,D,1,D,31.81066293421555,109.29647478388647,108,1134.7057819366455,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,91,D,D,1,D,29.955366503909172,119.21251044372312,118,1138.4234428405762,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,92,B,C,0,C.,23.05138923039095,127.54386233425676,100,1043.5817241668701,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,93,A,B,0,B. upper surface of the conductor.,16.658975772851534,103.4878891387724,149,2124.0549087524414,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,94,C,A,0,A,31.498543192377355,125.41686175956275,105,1151.1855125427246,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,95,D,D,1,D,19.76792456559986,120.51668790925457,99,1003.9961338043213,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,96,A,A,1,A,31.337156466422236,97.21741268309613,121,1389.3275260925293,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,97,B,D,0,D,25.439143209656702,127.28762430625156,103,1039.6180152893066,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,98,D,D,1,D,32.1068516021319,97.20763236700584,124,1477.9174327850342,
phi3.5:3.8b-mini-instruct-q4_K_M,electrical_engineering,99,B,B,1,B,31.68367023636018,105.62954702190696,104,1180.2349090576172,
phi3.5:3.8b-mini-instruct-q4_K_M,college_computer_science,0,A,A,1,A,31.22804278241861,62.444187777969425,143,2480.6907176971436,
phi3.5:3.8b-mini-instruct-q4_K_M,college_computer_science,1,C,C,1,C,31.590087030689766,81.05805820263336,220,2918.8573360443115,
phi3.5:3.8b-mini-instruct-q4_K_M,college_computer_science,2,B,B,1,B,28.442219630819988,82.92783073529033,267,3462.8725051879883,
